iso_code,country,date,owid_total_cases_per_million,owid_total_tests_per_thousand,owid_positive_rate,owid_population_density,marioli_effective_reproduction_r,sdsn_new_cases_per_million_smoot,sdsn_new_deaths_per_million_smoo,sdsn_effective_reproduction_rate,sdsn_overall_transmission
BLR,Belarus,2020-11-24,13435.145,,,46.858002,1.1582056,141.00021,.72585714,1.1599145,5
BLR,Belarus,2020-11-25,13593.463,,,46.858002,1.1564989,144.31865,.7334286,1.1605295,5
BLR,Belarus,2020-11-26,13758.872,,,46.858002,1.1561209,147.83365,.76364285,1.160908,5
BLR,Belarus,2020-11-27,13930.419,,,46.858002,1.1559724,151.2655,.77878571,1.1609749,5
BLR,Belarus,2020-11-28,14109.374,,,46.858002,,154.61421,.78635716,1.1611577,5
BLR,Belarus,2020-11-29,14287.587,,,46.858002,,157.40356,.79392856,1.1611676,5
BLR,Belarus,2020-11-30,14461.039,,,46.858002,,160.24585,.79392856,1.1611909,5
BLR,Belarus,2020-12-01,14627.4,,,46.858002,,162.67236,.80150002,1.1611962,5
BLR,Belarus,2020-12-02,14806.143,,,46.858002,,165.54486,.80907142,1.160997,5
BLR,Belarus,2020-12-03,14986.156,,,46.858002,,167.95621,.80907142,1.1605347,5
BLR,Belarus,2020-12-04,,,,,,169.01508,.81430769,1.1597294,5
BLZ,Belize,2020-11-22,13035.026,,,16.426001,1.1410217,180.89729,8.2635717,1.1432554,5
BLZ,Belize,2020-11-23,13201.013,,,16.426001,1.1413658,183.05293,8.8024998,1.1426722,5
BLZ,Belize,2020-11-24,13417.299,,,16.426001,1.1416199,165.44821,9.3414288,1.1421545,5
BLZ,Belize,2020-11-25,13638.616,,,16.426001,1.1420217,162.21465,9.7007141,1.1417701,5
BLZ,Belize,2020-11-26,13869.992,,,16.426001,1.1417875,165.08885,10.06,1.1414857,5
BLZ,Belize,2020-11-27,14051.069,,,16.426001,1.1418753,156.64578,10.06,1.1412897,5
BLZ,Belize,2020-11-28,14201.966,,,16.426001,,155.20865,10.06,1.1411394,5
BLZ,Belize,2020-11-29,14443.402,,,16.426001,,158.44214,10.239643,1.1410677,5
BLZ,Belize,2020-11-30,14722.562,,,16.426001,,174.43007,9.7007141,1.1410735,5
BLZ,Belize,2020-12-01,14722.562,,,16.426001,,167.78343,9.3414288,1.1411327,5
BLZ,Belize,2020-12-02,14722.562,,,16.426001,,160.95714,8.6228571,1.1412274,5
BLZ,Belize,2020-12-03,18198.234,,,16.426001,,398.44107,11.137786,1.141325,5
BLZ,Belize,2020-12-04,,,,,,421.73901,11.027231,1.1414558,5
BMU,Bermuda,2020-11-22,,,,,,,,,
BMU,Bermuda,2020-11-23,,,,,,,,,
BMU,Bermuda,2020-11-24,,,,,,,,,
BMU,Bermuda,2020-11-25,,,,,,,,,
BMU,Bermuda,2020-11-26,,,,,,,,,
BMU,Bermuda,2020-11-27,,,,,,,,,
BMU,Bermuda,2020-11-28,,,,,,,,,
BMU,Bermuda,2020-11-29,,,,,,,,,
BMU,Bermuda,2020-11-30,,,,,,,,,
BMU,Bermuda,2020-12-01,,,,,,,,,
BMU,Bermuda,2020-12-02,,,,,,,,,
BMU,Bermuda,2020-12-03,,,,,,,,,
BMU,Bermuda,2020-12-04,,,,,,,,,
BOL,Bolivia,2020-11-22,12334.245,30.155001,.101,10.202,.90589958,9.1968575,.68542856,.8961066,2
BOL,Bolivia,2020-11-23,12339.042,30.205,.096000001,10.202,.90839618,9.0132856,.69764286,.89890271,2
BOL,Bolivia,2020-11-24,12348.723,30.327,.090999998,10.202,.91310513,9.0744286,.73435712,.90150613,2
BOL,Bolivia,2020-11-25,12359.774,30.429001,.093000002,10.202,.91623044,9.1784286,.70371431,.90383762,2
BOL,Bolivia,2020-11-26,12369.54,30.527,.089000002,10.202,.91738838,9.1845713,.69757146,.90582281,2
BOL,Bolivia,2020-11-27,12378.45,30.635,.090999998,10.202,.91754603,8.7194996,.66085714,.90743273,2
BOL,Bolivia,2020-11-28,12386.845,30.719999,.092,10.202,,8.6337852,.66085714,.90826017,2
BOL,Bolivia,2020-11-29,12389.415,30.764,.090999998,10.202,,8.4196424,.63028574,.90909624,2
BOL,Bolivia,2020-11-30,12396.782,30.847,.090000004,10.202,,8.1809998,.59964287,.90978378,2
BOL,Bolivia,2020-12-01,12405.52,30.983,.086999997,10.202,,8.1809998,.59350002,.91040373,2
BOL,Bolivia,2020-12-02,12421.283,31.099001,.092,10.202,,8.7194996,.59350002,.91093391,2
BOL,Bolivia,2020-12-03,12437.731,,,10.202,,8.7500715,.56907141,.91131049,2
BOL,Bolivia,2020-12-04,,,,,,8.7773848,.54038459,.91198182,2
BRA,Brazil,2020-11-22,28563.313,,,25.040001,1.1239742,136.86464,2.2804999,1.1263076,5
BRA,Brazil,2020-11-23,28639.561,,,25.040001,1.125477,138.64229,2.3043571,1.1284254,5
BRA,Brazil,2020-11-24,28785.871,,,25.040001,1.1337831,141.03722,2.4575715,1.129683,5
BRA,Brazil,2020-11-25,29011.213,,,25.040001,1.1410158,140.78279,2.4871428,1.1302969,5
BRA,Brazil,2020-11-26,29188.17,,,25.040001,1.1410841,142.0235,2.4125714,1.1307896,5
BRA,Brazil,2020-11-27,29348.736,,,25.040001,1.1404171,143.72386,2.4320714,1.1313673,5
BRA,Brazil,2020-11-28,29593.008,,,25.040001,,148.29907,2.3198571,1.1315246,5
BRA,Brazil,2020-11-29,29708.117,,,25.040001,,151.77171,2.3642142,1.1322299,5
BRA,Brazil,2020-11-30,29807.563,,,25.040001,,154.38171,2.3880715,1.1330236,5
BRA,Brazil,2020-12-01,30047.068,,,25.040001,,159.629,2.3920715,1.1332752,5
BRA,Brazil,2020-12-02,30281.652,,,25.040001,,164.92908,2.3725715,1.1332828,5
BRA,Brazil,2020-12-03,30518.922,,,25.040001,,169.80701,2.4226429,1.1331924,5
BRA,Brazil,2020-12-04,,,,,,168.97362,2.4092307,1.1333686,5
BRB,Barbados,2020-11-22,901.27399,,,664.46301,1.1699909,4.2255716,0,.97124839,
BRB,Barbados,2020-11-23,904.75403,,,664.46301,1.175668,4.2255716,0,.99471694,
BRB,Barbados,2020-11-24,911.71301,,,664.46301,1.1860025,4.7227144,0,1.0188562,
BRB,Barbados,2020-11-25,915.19299,,,664.46301,1.1945378,3.4799285,0,1.0430311,
BRB,Barbados,2020-11-26,925.633,,,664.46301,1.2113578,4.2255716,0,1.0678318,
BRB,Barbados,2020-11-27,939.552,,,664.46301,1.2211874,5.2197857,0,1.0923169,
BRB,Barbados,2020-11-28,939.552,,,664.46301,,5.2197857,0,1.1070321,
BRB,Barbados,2020-11-29,956.95099,,,664.46301,,6.2140002,0,1.1217252,
BRB,Barbados,2020-11-30,960.43103,,,664.46301,,6.4625716,0,1.1366347,
BRB,Barbados,2020-12-01,967.39099,,,664.46301,,6.9597144,0,1.1508296,
BRB,Barbados,2020-12-02,970.87,,,664.46301,,6.711143,0,1.1631572,
BRB,Barbados,2020-12-03,977.83002,,,664.46301,,6.9597144,0,1.1748461,
BRB,Barbados,2020-12-04,,,,,,7.4950771,0,1.1855886,
BRN,Brunei Darussalam,2020-11-22,338.29901,,,81.347,.00050886133,0,0,.00034212891,
BRN,Brunei Darussalam,2020-11-23,340.58499,,,81.347,.00045219436,.16328572,0,.00035399257,
BRN,Brunei Darussalam,2020-11-24,342.87,,,81.347,.00057703955,.32657143,0,.00037342688,
BRN,Brunei Darussalam,2020-11-25,342.87,,,81.347,.00074687018,.32657143,0,.00040906461,
BRN,Brunei Darussalam,2020-11-26,342.87,,,81.347,.0008080845,.32657143,0,.00044954981,
BRN,Brunei Darussalam,2020-11-27,342.87,,,81.347,.00064225349,.32657143,0,.00046642867,
BRN,Brunei Darussalam,2020-11-28,342.87,,,81.347,,.32657143,0,.00048321445,
BRN,Brunei Darussalam,2020-11-29,342.87,,,81.347,,.32657143,0,.0005172395,
BRN,Brunei Darussalam,2020-11-30,342.87,,,81.347,,.32657143,0,.00053725374,
BRN,Brunei Darussalam,2020-12-01,345.15601,,,81.347,,.48985714,0,.00056273385,
BRN,Brunei Darussalam,2020-12-02,345.15601,,,81.347,,.48985714,0,.00058070605,
BRN,Brunei Darussalam,2020-12-03,345.15601,,,81.347,,.48985714,0,.00060059311,
BRN,Brunei Darussalam,2020-12-04,,,,,,.52753848,0,.00060183892,
BTN,Bhutan,2020-11-22,495.06699,,,21.188,.97869003,2.1291428,0,.94965124,
BTN,Bhutan,2020-11-23,500.25101,,,21.188,.98466611,2.0365715,0,.95371038,
BTN,Bhutan,2020-11-24,500.25101,,,21.188,.98734117,2.0365715,0,.9577201,
BTN,Bhutan,2020-11-25,500.25101,,,21.188,.99198878,2.0365715,0,.96166772,
BTN,Bhutan,2020-11-26,504.13901,,,21.188,.99930114,1.8514286,0,.96558851,
BTN,Bhutan,2020-11-27,511.91501,,,21.188,1.0047308,2.4068573,0,.96979088,
BTN,Bhutan,2020-11-28,513.211,,,21.188,,1.944,0,.97134465,
BTN,Bhutan,2020-11-29,513.211,,,21.188,,1.944,0,.97326499,
BTN,Bhutan,2020-11-30,531.35498,,,21.188,,3.0548573,0,.97550464,
BTN,Bhutan,2020-12-01,536.539,,,21.188,,3.3325715,0,.97815245,
BTN,Bhutan,2020-12-02,537.83502,,,21.188,,3.4251428,0,.98123282,
BTN,Bhutan,2020-12-03,541.72302,,,21.188,,3.7028573,0,.9845801,
BTN,Bhutan,2020-12-04,,,,,,3.9876924,0,.988038,
BWA,Botswana,2020-11-22,4079.7319,,,4.0440001,.73797041,53.428143,.1215,.73457515,
BWA,Botswana,2020-11-23,4248.9771,,,4.0440001,.73861367,65.517075,.1215,.73525232,
BWA,Botswana,2020-11-24,4248.9771,,,4.0440001,.73842996,65.517075,.1215,.73581225,
BWA,Botswana,2020-11-25,4248.9771,,,4.0440001,.73887891,65.517075,.1215,.73629212,
BWA,Botswana,2020-11-26,4362.0898,,,4.0440001,.73888886,61.750645,.1215,.73663789,
BWA,Botswana,2020-11-27,4362.0898,,,4.0440001,.73808533,61.750645,.1215,.73693407,
BWA,Botswana,2020-11-28,4362.0898,,,4.0440001,,61.750645,.1215,.73717213,
BWA,Botswana,2020-11-29,4362.0898,,,4.0440001,,61.750645,.1215,.73742789,
BWA,Botswana,2020-11-30,4567.9048,,,4.0440001,,49.783215,.1215,.73767853,
BWA,Botswana,2020-12-01,4567.9048,,,4.0440001,,49.783215,.1215,.7379123,
BWA,Botswana,2020-12-02,4567.9048,,,4.0440001,,49.783215,.1215,.7381146,
BWA,Botswana,2020-12-03,4903.418,,,4.0440001,,58.834713,.091142856,.73820949,
BWA,Botswana,2020-12-04,,,,,,63.360462,.098153844,.7383551,
CAF,Central African Republic,2020-11-22,1016.82,,,7.4790001,.66289747,.47314286,.014785714,.67682362,
CAF,Central African Republic,2020-11-23,1016.82,,,7.4790001,.65745306,.45835716,.014785714,.67774957,
CAF,Central African Republic,2020-11-24,1016.82,,,7.4790001,.65416127,.3992143,.014785714,.67745471,
CAF,Central African Republic,2020-11-25,1016.82,,,7.4790001,.65292895,.3992143,.014785714,.67641908,
CAF,Central African Republic,2020-11-26,1017.234,,,7.4790001,.65461028,.36964285,.014785714,.67472297,
CAF,Central African Republic,2020-11-27,1017.234,,,7.4790001,.65262187,.36964285,.014785714,.67247391,
CAF,Central African Republic,2020-11-28,1017.234,,,7.4790001,,.25135714,0,.6708864,
CAF,Central African Republic,2020-11-29,1017.234,,,7.4790001,,.19221428,0,.66919577,
CAF,Central African Republic,2020-11-30,1017.234,,,7.4790001,,.19221428,0,.66758692,
CAF,Central African Republic,2020-12-01,1018.269,,,7.4790001,,.26614285,0,.66585523,
CAF,Central African Republic,2020-12-02,1018.269,,,7.4790001,,.26614285,0,.6637271,
CAF,Central African Republic,2020-12-03,1018.269,,,7.4790001,,.16264285,0,.66069305,
CAF,Central African Republic,2020-12-04,,,,,,.11146154,0,.65787262,
CAN,Canada,2020-11-22,8847.8252,288.31601,.064999998,4.0370002,1.1362703,126.36678,1.7544286,1.1556803,5
CAN,Canada,2020-11-23,9027.8623,289.879,.066,4.0370002,1.1388766,130.008,1.798,1.1523644,5
CAN,Canada,2020-11-24,9167.8115,292.17401,.064000003,4.0370002,1.1352701,131.59207,1.8605,1.1491431,5
CAN,Canada,2020-11-25,9299.1768,293.85599,.064000003,4.0370002,1.133054,133.43542,1.8642857,1.146088,5
CAN,Canada,2020-11-26,9449.6445,295.686,.075999998,4.0370002,1.1340522,133.82336,1.8737143,1.1432898,5
CAN,Canada,2020-11-27,9607.4004,298.39401,.074000001,4.0370002,1.134751,136.06415,1.9513571,1.1410984,5
CAN,Canada,2020-11-28,9757.7617,300.59,.075000003,4.0370002,,138.42036,1.9797143,1.1396978,5
CAN,Canada,2020-11-29,9900.3877,302.383,.075000003,4.0370002,,140.46814,1.9777857,1.1384156,5
CAN,Canada,2020-11-30,10109.571,304.05399,.075999998,4.0370002,,143.99207,2.0288572,1.1371105,5
CAN,Canada,2020-12-01,10255.164,306.642,.075000003,4.0370002,,145.94707,2.0686429,1.1363195,5
CAN,Canada,2020-12-02,10426.166,308.74799,.075999998,4.0370002,,149.61099,2.0894287,1.1358796,5
CAN,Canada,2020-12-03,10592.134,311.04999,.074000001,4.0370002,,152.39301,2.0988572,1.1356465,5
CAN,Canada,2020-12-04,,,,,,153.95146,2.1156154,1.1354538,5
CAN,Canada,2020-12-06,,,,,,,,,
CAN,Canada,2020-12-13,,,,,,,,,
CAN,Canada,2020-12-20,,,,,,,,,
CAN,Canada,2020-12-27,,,,,,,,,
CHE,Switzerland,2020-11-22,33577.566,297.80399,.212,214.243,.93212634,649.4303,10.597285,1.0131878,5
CHE,Switzerland,2020-11-23,34704.246,300.854,.191,214.243,.95286459,587.05237,10.894428,.99799109,5
CHE,Switzerland,2020-11-24,35194.273,304.267,.189,214.243,.95036876,572.69995,10.688071,.98534214,5
CHE,Switzerland,2020-11-25,35757.672,307.44699,.18000001,214.243,.95010811,544.68848,10.564215,.97492737,5
CHE,Switzerland,2020-11-26,36278.664,310.45901,.176,214.243,.9505477,524.75702,10.6715,.96685195,5
CHE,Switzerland,2020-11-27,36776.898,313.461,.17200001,214.243,.94963807,504.72644,10.366143,.96085435,5
CHE,Switzerland,2020-11-28,36776.898,315.26801,.17299999,214.243,,504.72644,10.481643,.95736581,5
CHE,Switzerland,2020-11-29,36776.898,316.267,.17299999,214.243,,504.72644,10.572429,.95421308,5
CHE,Switzerland,2020-11-30,37791.617,319.13199,.169,214.243,,471.24307,10.555928,.95006698,5
CHE,Switzerland,2020-12-01,38230.918,322.20001,.169,214.243,,464.98715,10.531143,.94701648,5
CHE,Switzerland,2020-12-02,38783.918,324.54599,.177,214.243,,454.02686,10.564143,.9448247,5
CHE,Switzerland,2020-12-03,39298.672,,,214.243,,449.47107,10.745714,.944058,5
CHE,Switzerland,2020-12-04,,,,,,440.08524,10.567924,.94484568,5
CHE,Switzerland,2020-12-06,,,,,,,,,
CHE,Switzerland,2020-12-13,,,,,,,,,
CHE,Switzerland,2020-12-20,,,,,,,,,
CHE,Switzerland,2020-12-27,,,,,,,,,
CHL,Chile,2020-11-22,28281.758,264.125,.039999999,24.282,.99566388,71.300789,1.9653572,.98971725,4
CHL,Chile,2020-11-23,28357.088,266.133,.039999999,24.282,.99383527,71.74543,1.9355,.9903037,4
CHL,Chile,2020-11-24,28409.766,267.32401,.039999999,24.282,.99212015,71.667,1.943,.9909631,4
CHL,Chile,2020-11-25,28462.338,268.39001,.039999999,24.282,.99323869,72.070503,1.8869286,.99161261,4
CHL,Chile,2020-11-26,28544.467,270.28201,.041000001,24.282,.99890566,71.83136,2.0027144,.99224001,4
CHL,Chile,2020-11-27,28627.172,272.319,.041000001,24.282,1.001354,71.790283,2.017643,.99280596,4
CHL,Chile,2020-11-28,28715.996,274.383,.041000001,24.282,,71.984573,2.0363572,.99270701,4
CHL,Chile,2020-11-29,28793.889,276.62,.041000001,24.282,,71.581001,2.0065,.99276847,4
CHL,Chile,2020-11-30,28862.574,278.582,.041000001,24.282,,71.513718,2.0438571,.99327135,4
CHL,Chile,2020-12-01,28921.215,279.82101,.041000001,24.282,,71.943428,2.0438571,.99427581,4
CHL,Chile,2020-12-02,28975.307,280.95099,.041000001,24.282,,72.264786,2.0214286,.99536985,4
CHL,Chile,2020-12-03,29054.191,282.83701,.041000001,24.282,,72.466568,2.107357,.99590325,4
CHL,Chile,2020-12-04,,,,,,71.711227,2.0763078,.99598235,4
CHL,Chile,2020-12-06,,,,,,,,,
CHL,Chile,2020-12-13,,,,,,,,,
CHL,Chile,2020-12-20,,,,,,,,,
CHL,Chile,2020-12-27,,,,,,,,,
CHN,China,2020-11-22,63.999001,,,147.674,1.6389834,.022428572,.000071428571,1.1617283,1
CHN,China,2020-11-23,64.066002,,,147.674,1.6802032,.025785714,.000071428571,1.2104168,1
CHN,China,2020-11-24,64.125,,,147.674,1.6837443,.028714286,0,1.2604322,1
CHN,China,2020-11-25,64.197998,,,147.674,1.6787,.032357141,0,1.3103188,1
CHN,China,2020-11-26,64.258003,,,147.674,1.6592946,.035071429,0,1.3590578,1
CHN,China,2020-11-27,64.325996,,,147.674,1.6495354,.038714286,0,1.4070812,1
CHN,China,2020-11-28,64.391998,,,147.674,,.042357143,.000071428571,1.439291,1
CHN,China,2020-11-29,64.484001,,,147.674,,.047857143,.000071428571,1.4744965,1
CHN,China,2020-11-30,64.545998,,,147.674,,.051142856,.000071428571,1.5122395,1
CHN,China,2020-12-01,64.609001,,,147.674,,.055,.000071428571,1.5520239,1
CHN,China,2020-12-02,64.692001,,,147.674,,.059857141,.00014285714,1.5903205,1
CHN,China,2020-12-03,64.766998,,,147.674,,.063785717,.00021428571,1.6239648,1
CHN,China,2020-12-04,,,,,,.066461541,.00023076923,1.6496531,1
CIV,Cote d'Ivoire,2020-11-22,801.341,7.9699998,.029999999,76.399002,.97394395,.82871431,.013571428,.9708851,1
CIV,Cote d'Ivoire,2020-11-23,801.71997,8.007,.027000001,76.399002,.97368354,.84764284,.013571428,.97272831,1
CIV,Cote d'Ivoire,2020-11-24,802.02399,8.0190001,.026000001,76.399002,.97486663,.83678573,.013571428,.97430807,1
CIV,Cote d'Ivoire,2020-11-25,802.479,8.0600004,.02,76.399002,.9774847,.84764284,.010857143,.97565389,1
CIV,Cote d'Ivoire,2020-11-26,803.65399,8.1009998,.017999999,76.399002,.98119551,.8584286,.010857143,.97677875,1
CIV,Cote d'Ivoire,2020-11-27,804.90503,8.1479998,.02,76.399002,.98293239,.90178573,.010857143,.97761297,1
CIV,Cote d'Ivoire,2020-11-28,806.00403,8.1859999,.02,76.399002,,.85571426,.010857143,.97770733,1
CIV,Cote d'Ivoire,2020-11-29,807.862,8.2440004,.024,76.399002,,.90450001,.0081428569,.97773528,1
CIV,Cote d'Ivoire,2020-11-30,808.65802,8.2720003,.026000001,76.399002,,.92885715,.010857143,.97775602,1
CIV,Cote d'Ivoire,2020-12-01,808.77197,8.2889996,.025,76.399002,,.89364284,.0081428569,.97768539,1
CIV,Cote d'Ivoire,2020-12-02,809.79498,8.3319998,.027000001,76.399002,,.85578573,.0081428569,.97737867,1
CIV,Cote d'Ivoire,2020-12-03,810.85699,,,76.399002,,.82864285,.0081428569,.97711146,1
CIV,Cote d'Ivoire,2020-12-04,,,,,,.84569234,.0087692309,.97713131,1
CMR,Cameroon,2020-11-22,886.315,,,50.884998,.93964922,2.9786429,.005357143,.93787622,
CMR,Cameroon,2020-11-23,898.14398,,,50.884998,.94111544,3.8235714,.005357143,.93844473,
CMR,Cameroon,2020-11-24,899.16101,,,50.884998,.93995279,3.8962142,.0080714282,.93881047,
CMR,Cameroon,2020-11-25,900.89398,,,50.884998,.93980616,3.8343573,.010785715,.93910563,
CMR,Cameroon,2020-11-26,904.92401,,,50.884998,.94021088,4.1222858,.010785715,.93936133,
CMR,Cameroon,2020-11-27,908.50299,,,50.884998,.94066918,4.1277142,.010785715,.93958271,
CMR,Cameroon,2020-11-28,908.50299,,,50.884998,,3.8344285,.010785715,.93964708,
CMR,Cameroon,2020-11-29,908.50299,,,50.884998,,3.8344285,.010785715,.93970406,
CMR,Cameroon,2020-11-30,920.85901,,,50.884998,,4.717,.010785715,.93974876,
CMR,Cameroon,2020-12-01,922.44098,,,50.884998,,4.2810717,.021571429,.9396953,
CMR,Cameroon,2020-12-02,922.44098,,,50.884998,,4.2810717,.021571429,.93970937,
CMR,Cameroon,2020-12-03,922.44098,,,50.884998,,2.5804999,.016214285,.93986934,
CMR,Cameroon,2020-12-04,,,,,,2.779,.017461538,.94004565,
COD,"Congo, Dem. Rep.",2020-11-22,135.996,,.198,35.879002,1.1143793,.46971428,.008642857,1.1133889,2
COD,"Congo, Dem. Rep.",2020-11-23,137.09,,.208,35.879002,1.1143075,.53428572,.010214286,1.1136932,2
COD,"Congo, Dem. Rep.",2020-11-24,137.448,,.21600001,35.879002,1.1139245,.53264284,.011785714,1.1139469,2
COD,"Congo, Dem. Rep.",2020-11-25,138.062,,.207,35.879002,1.1137406,.56535715,.011785714,1.1141623,2
COD,"Congo, Dem. Rep.",2020-11-26,139.23399,,.212,35.879002,1.1136454,.62035716,.011785714,1.1143137,2
COD,"Congo, Dem. Rep.",2020-11-27,139.23399,,.15099999,35.879002,1.1132245,.62035716,.011785714,1.1143938,2
COD,"Congo, Dem. Rep.",2020-11-28,140.77499,,.186,35.879002,,.67621428,.011,1.1144906,2
COD,"Congo, Dem. Rep.",2020-11-29,141.82401,,.226,35.879002,,.75121427,.011,1.1145597,2
COD,"Congo, Dem. Rep.",2020-11-30,142.606,,.198,35.879002,,.74407142,.009428571,1.1145518,2
COD,"Congo, Dem. Rep.",2020-12-01,143.577,,.199,35.879002,,.79192859,.010214286,1.1144999,2
COD,"Congo, Dem. Rep.",2020-12-02,145.007,,.214,35.879002,,.85250002,.010214286,1.1143923,2
COD,"Congo, Dem. Rep.",2020-12-03,146.62601,,,35.879002,,.89635712,.011,1.1142175,2
COD,"Congo, Dem. Rep.",2020-12-04,,,,,,.86138463,.011,1.1140149,2
COG,"Congo, Rep.",2020-11-22,1020.643,,,15.405,.52154475,3.2749286,.012928572,.53499353,
COG,"Congo, Rep.",2020-11-23,1020.643,,,15.405,.51998401,3.2749286,.012928572,.53249145,
COG,"Congo, Rep.",2020-11-24,1020.643,,,15.405,.51941371,3.2749286,.012928572,.53022856,
COG,"Congo, Rep.",2020-11-25,1020.643,,,15.405,.51926851,3.2749286,.012928572,.52823484,
COG,"Congo, Rep.",2020-11-26,1020.643,,,15.405,.51913595,3.2749286,.012928572,.52645928,
COG,"Congo, Rep.",2020-11-27,1046.376,,,15.405,.51897347,3.3526428,.025857143,.52488375,
COG,"Congo, Rep.",2020-11-28,1046.376,,,15.405,,3.3526428,.025857143,.52390534,
COG,"Congo, Rep.",2020-11-29,1046.376,,,15.405,,3.3526428,.025857143,.52307242,
COG,"Congo, Rep.",2020-11-30,1046.376,,,15.405,,3.3526428,.025857143,.52235454,
COG,"Congo, Rep.",2020-12-01,1046.376,,,15.405,,3.3526428,.025857143,.52172863,
COG,"Congo, Rep.",2020-12-02,1046.376,,,15.405,,3.3526428,.025857143,.52110291,
COG,"Congo, Rep.",2020-12-03,1046.376,,,15.405,,1.8381429,.012928572,.52055901,
COG,"Congo, Rep.",2020-12-04,,,,,,1.9795384,.013923077,.52009863,
COL,Colombia,2020-11-22,24535.107,95.202003,,44.223,1.0063514,146.73756,3.5037143,.98377246,5
COL,Colombia,2020-11-23,24664.07,95.697998,,44.223,1.0126023,148.68185,3.5163572,.98628628,5
COL,Colombia,2020-11-24,24811.762,96.373001,,44.223,1.0215794,150.39864,3.5780714,.98934042,5
COL,Colombia,2020-11-25,24978.754,96.906998,,44.223,1.0307178,148.33086,3.5766428,.99274796,5
COL,Colombia,2020-11-26,25165.379,97.529999,,44.223,1.037717,149.46793,3.5485713,.99664557,5
COL,Colombia,2020-11-27,25362.359,98.164001,,44.223,1.0413924,151.34621,3.5724285,1.0009102,5
COL,Colombia,2020-11-28,25541.262,98.859001,,44.223,,151.57921,3.610357,1.0025588,5
COL,Colombia,2020-11-29,25713.48,99.421997,,44.223,,153.89685,3.583643,1.0048423,5
COL,Colombia,2020-11-30,25879.154,99.945,,44.223,,156.64693,3.5696428,1.0076834,5
COL,Colombia,2020-12-01,26036.104,,,44.223,,159.55978,3.5837142,1.0109797,5
COL,Colombia,2020-12-02,26218.816,,,44.223,,162.95979,3.5850713,1.0144027,5
COL,Colombia,2020-12-03,26400.271,,,44.223,,165.41078,3.5710714,1.0178432,5
COL,Colombia,2020-12-04,,,,,,166.11008,3.5917692,1.0213168,5
COM,Comoros,2020-11-22,685.37701,,,437.35199,.63243186,2.7107143,0,.63639998,
COM,Comoros,2020-11-23,685.37701,,,437.35199,.63202554,2.7107143,0,.63581944,
COM,Comoros,2020-11-24,698.026,,,437.35199,.63178951,3.1214285,0,.63522041,
COM,Comoros,2020-11-25,698.026,,,437.35199,.63143373,3.1214285,0,.63463509,
COM,Comoros,2020-11-26,701.47601,,,437.35199,.63156235,2.9571428,0,.634094,
COM,Comoros,2020-11-27,701.47601,,,437.35199,.63157588,2.9571428,0,.63361317,
COM,Comoros,2020-11-28,702.62598,,,437.35199,,2.6285715,0,.63330352,
COM,Comoros,2020-11-29,702.62598,,,437.35199,,2.6285715,0,.63301498,
COM,Comoros,2020-11-30,702.62598,,,437.35199,,2.6285715,0,.63276482,
COM,Comoros,2020-12-01,704.92603,,,437.35199,,1.8071429,0,.63253808,
COM,Comoros,2020-12-02,704.92603,,,437.35199,,1.8071429,0,.63232815,
COM,Comoros,2020-12-03,707.22601,,,437.35199,,1.8892857,0,.6321364,
COM,Comoros,2020-12-04,,,,,,2.0346153,0,.63198537,
CPV,Cabo Verde,2020-11-22,18482.412,,,135.58,1.0548787,116.5235,.514,1.0544195,5
CPV,Cabo Verde,2020-11-23,18529.178,,,135.58,1.0549985,113.44022,.514,1.0544523,5
CPV,Cabo Verde,2020-11-24,18705.439,,,135.58,1.0553794,115.75272,.38550001,1.054521,5
CPV,Cabo Verde,2020-11-25,18932.063,,,135.58,1.0553659,124.10336,.257,1.0546,5
CPV,Cabo Verde,2020-11-26,19011.201,,,135.58,1.0551728,112.54093,.38550001,1.0546581,5
CPV,Cabo Verde,2020-11-27,19111.924,,,135.58,1.0550992,113.69721,.38550001,1.054724,5
CPV,Cabo Verde,2020-11-28,19245.02,,,135.58,,118.19372,.38550001,1.0547862,5
